emp_no,first_name,last_name,title,from_date,salary
96780,Olivera,Heuter,Staff,1986-02-16,48095
203465,Martina,Taneja,Staff,1987-02-13,40000
86269,Kristinn,Swift,Staff,1989-04-25,64732
45732,Moheb,Gruenwald,Staff,1986-03-28,54826
83009,Francesca,Gerteisen,Staff,1988-01-16,74370
86265,Georg,Peres,Staff,1987-09-18,42899
86252,Mahendra,Selenyi,Staff,1996-03-20,81239
228544,Halsur,Legleitner,Staff,1988-02-21,48865
10895,Vishwani,Petersohn,Staff,1986-04-26,67103
10912,Oscal,Fasbender,Staff,1986-04-23,45665
217194,Goetz,Junot,Staff,1993-06-08,55222
10927,Gal,Scallan,Staff,1986-09-12,51819
10936,Mountaz,Schicker,Staff,1990-05-09,40000
83039,Yonghong,Facello,Staff,1995-06-16,40000
28143,Adin,Teitelbaum,Staff,1988-10-25,50403
299264,Luisa,Schusler,Staff,1988-08-09,86343
10989,Sumali,Candan,Staff,1985-07-20,46406
268355,Gregory,Petereit,Staff,1987-05-20,72001
11009,Alper,Axelband,Staff,1986-09-09,75111
83055,Kwun,Luon,Staff,1999-06-02,50006
11012,Taegyun,Speckmann,Staff,1996-07-06,72092
203488,Stevo,Rosenbaum,Staff,1987-11-12,46003
86196,Ugo,Cincotta,Staff,1998-12-22,42422
11031,Ottavia,Walstra,Staff,1985-10-24,71654
221115,Zhongwei,Samarati,Staff,1986-09-18,40000
425990,Zhilian,Pell,Staff,1988-02-14,80602
207734,Kensei,Strooper,Staff,1992-01-29,40000
11038,Jinya,Beidas,Staff,1985-07-15,44993
45698,Sanjoy,Melichar,Staff,1987-05-16,72382
11100,Berna,Cochrane,Staff,1986-10-13,40000
268393,Ung,Garigliano,Staff,1985-05-15,54177
11112,Boaz,Mukaidono,Staff,1995-04-28,40000
203522,Make,Biros,Staff,1994-03-23,54630
12415,Uri,Sluis,Staff,1994-10-17,53615
86164,Adit,Rothe,Staff,1990-12-13,40000
11139,Bogdan,Homond,Staff,1990-05-11,63596
299292,Tze,Beausoleil,Staff,1985-11-13,53116
11146,Ishfaq,Masand,Staff,1991-08-22,96019
83123,Aemilian,Randt,Staff,1997-09-01,67005
268398,Mircea,Zastre,Staff,1985-09-26,40000
86071,Premsyl,Kavvadias,Staff,1998-08-04,63940
45645,Hausi,Desikan,Staff,1997-07-13,44932
11203,Sakthirel,Yetto,Staff,1988-01-06,68049
225931,Duke,Ranon,Staff,1991-10-27,41036
203525,Inderjeet,Snyers,Staff,1985-05-14,40000
11232,Hidefumi,Crelier,Staff,1994-08-02,43863
413166,Koldo,Salverda,Staff,1996-07-24,61714
83194,Vidar,Bridgland,Staff,1994-01-30,69724
217188,Leszek,Bach,Staff,1986-07-28,77842
232857,Ebbe,Swiss,Staff,1987-12-04,76574
86060,Arvind,Luce,Staff,1985-10-06,40000
45639,Yuichiro,Brendel,Staff,1988-07-09,94983
18994,Leszek,Mitsuhashi,Staff,1985-09-03,69135
86052,Hidekazu,Badache,Staff,1986-01-26,48009
45566,Lena,Marsiglia,Staff,1985-06-22,46112
11376,Valery,Suomi,Staff,1986-03-14,46964
268407,Yongdong,Madeira,Staff,1989-12-20,48573
83273,Berna,Sidhu,Staff,1992-03-25,43084
83304,Lenore,Pocchiola,Staff,1985-09-14,40000
11431,Youngkon,Picht,Staff,1985-09-16,44804
299300,Shahar,Nourani,Staff,1987-06-18,40000
221139,Harngdar,Pietracaprina,Staff,1988-01-28,40000
28128,Huican,Slaats,Staff,1987-01-26,78258
200743,Annemarie,Roohalamini,Staff,1986-10-16,79979
11459,Duke,Suomi,Staff,1986-05-03,40000
96846,Tran,Merel,Staff,1985-12-03,63541
203578,Vojin,Codenie,Staff,1986-02-06,84216
85901,Tommaso,Hagimont,Staff,1996-07-22,78584
11501,Karsten,Ranum,Staff,1991-10-24,48608
299314,Shietung,Dayang,Staff,1993-09-23,56881
11506,Rance,Picel,Staff,1996-04-08,89747
83336,Ewing,Zongker,Staff,1999-01-06,67867
45534,Perla,Jullig,Staff,1998-12-20,86547
11513,Otmar,Mahnke,Staff,1992-08-25,82525
217156,Shaowen,Mansanne,Staff,1992-05-06,40000
268489,Zita,Fontan,Staff,1987-09-07,40000
234374,Hairong,Shackell,Staff,1988-06-15,66228
45436,Gila,Limongiello,Staff,1992-01-18,56671
299347,Chikako,Zhang,Staff,1987-03-03,70168
85825,Hongzhu,Zedlitz,Staff,1991-04-26,85303
203595,Aria,Ariola,Staff,1990-08-28,68863
83385,Berry,Falco,Staff,1991-05-10,58584
11660,Gill,Stenning,Staff,1986-11-22,65758
83411,Tonny,Swiss,Staff,1987-05-16,58351
85799,Radhika,Parveen,Staff,1991-03-03,40000
11696,Dante,Rothe,Staff,1985-10-23,51633
268494,Ramachenga,Azadmanesh,Staff,1985-06-19,40000
11705,Arve,Hofmeyr,Staff,1985-10-30,79701
413169,Adin,Kropp,Staff,1988-08-05,55624
11735,Amalendu,Picci,Staff,1988-07-14,40000
45390,Sedat,Alameldin,Staff,1990-12-13,56817
83448,Heping,Polajnar,Staff,1992-05-19,40000
11746,Koichi,Marrakchi,Staff,1988-11-17,55951
268501,Xiadong,Ariola,Staff,1990-04-17,66515
11751,Jiafu,Emiris,Staff,1988-11-03,40000
83468,Charlene,Beilner,Staff,1998-04-09,86678
11769,Chandrasekaran,Lampe,Staff,1993-10-22,40000
100746,Heather,Rehfuss,Staff,1987-07-08,40000
11813,Gita,Muhlberg,Staff,1987-03-16,94687
11838,Taiji,Nitta,Staff,1986-07-11,68674
11864,Pradeep,Kriebel,Staff,1995-11-02,52517
221223,Mariangiola,Vandervoorde,Staff,1986-08-24,68667
85776,Dante,Reutenauer,Staff,1985-05-01,51609
85760,Boriana,Trumbly,Staff,1999-09-26,47134
268698,Hercules,Streng,Staff,1988-11-24,40000
203619,Shaibal,Awdeh,Staff,1995-12-20,40000
85755,Aloys,Ozeri,Staff,1985-06-01,82248
11931,Gunilla,Chiodo,Staff,1991-01-13,73369
12011,Zhilian,Coorg,Staff,1988-07-22,85833
83531,DAIDA,Pezzoli,Staff,1990-02-22,41399
12025,Jaewoo,Heiserman,Staff,1985-02-28,62126
268709,Arunachalam,Rassart,Staff,1990-09-11,40000
45376,Mabo,Toyoshima,Staff,1985-07-17,55568
12082,Xinan,Yamaashi,Staff,1986-01-29,72118
18892,Kamakshi,Matzat,Staff,1988-04-07,75422
12103,Becky,Erie,Staff,1990-04-23,56188
203631,Nakhoon,Schaaf,Staff,1988-09-13,107148
413186,Patricia,Kugler,Staff,1986-08-25,40000
85647,Kristian,Waymire,Staff,1985-11-25,49194
28127,Minghong,Veevers,Staff,1992-05-19,60672
203656,Chinhyun,Brodal,Staff,1986-09-24,71705
83574,Gonzalo,Masamoto,Staff,1985-10-10,40000
207685,Christoph,Peltason,Staff,1989-05-26,46762
85633,Salvador,Snedden,Staff,1987-04-30,64754
45327,Khedija,Karner,Staff,1995-11-19,40000
221235,Shen,Gimarc,Staff,1989-03-07,41864
85624,Ayonca,Keustermans,Staff,1986-06-15,57477
85622,Berthier,Dengi,Staff,1998-07-02,58379
12270,Shakhar,Kornyak,Staff,1989-08-19,52840
12272,Behnaam,Grandbois,Staff,1987-12-08,43811
207599,Arnd,Sundgren,Staff,1994-03-30,83357
45314,Zhigen,Motley,Staff,1985-03-10,50780
28104,Dmitry,Marsiglia,Staff,1994-12-03,40000
15740,Stepehn,Pocchiola,Staff,1995-06-04,57994
203688,Hairong,Polajnar,Staff,1986-12-06,93104
85620,Yoshinari,Chvatal,Staff,1988-12-30,46107
12343,Sorina,Slaats,Staff,1988-08-25,52134
37230,Yechiam,Fendler,Staff,1987-08-10,55894
18890,Pasqua,Litecky,Staff,1993-08-16,43372
85577,Deniz,Sadowski,Staff,1998-06-12,40000
45313,DAIDA,Schusler,Staff,1992-04-19,60624
12399,Mihalis,Luga,Staff,1987-12-07,85582
217139,Shaowen,Driscoll,Staff,1987-06-13,40000
12411,Shao,Ibel,Staff,1986-08-17,97610
96873,Jinxi,Ritcey,Staff,1995-10-04,71833
203693,Sungwon,Pezzoli,Staff,1988-11-04,40000
83726,Premsyl,Chiola,Staff,1997-07-08,40000
217125,Tuval,Maliniak,Staff,1996-01-12,52147
203695,Teiji,Tasistro,Staff,1987-08-03,60401
85575,Kiyotoshi,Matzov,Staff,1988-05-31,53077
12464,Shai,Milicic,Staff,1998-06-01,50448
45311,Zengping,Talmor,Staff,1987-01-24,63339
12478,Yahiko,Hopewell,Staff,1991-07-06,50404
96885,Weiwu,Kitai,Staff,1985-10-04,40000
45298,Shay,Valtorta,Staff,1988-08-24,56982
299405,Werner,Acton,Staff,1997-04-20,64219
14639,Arvind,Hempstead,Staff,1987-11-08,79405
85570,Shigehito,Karlin,Staff,1986-04-05,40000
268761,Zhanqiu,Buescher,Staff,1986-01-01,65409
18817,Kristin,Xiaoshan,Staff,1997-08-30,40000
45269,Arve,Avouris,Staff,1986-09-13,83548
83768,Mark,Ariola,Staff,1986-03-05,62465
28076,Suzette,Pelc,Staff,1987-05-19,69666
85513,Yagil,Spieker,Staff,1988-04-11,61957
83778,Premsyl,Nitto,Staff,1987-04-14,79320
228591,Tristan,Petereit,Staff,1988-01-22,87658
207580,Parto,Harbusch,Staff,1995-11-21,56939
85494,Lech,Gulik,Staff,1985-08-16,40000
12608,Nectarios,Mondadori,Staff,1991-02-22,40000
83783,Mayuri,Baranowski,Staff,1985-06-27,41274
83787,Xuejia,Lanzelotte,Staff,1985-08-19,43080
85406,Serap,Matzke,Staff,1991-10-08,75826
217118,Goncalo,Seiwald,Staff,1987-02-17,51389
83797,Kazuhisa,Fontan,Staff,1988-12-04,58691
85385,Alper,Bennis,Staff,1986-03-24,40000
12697,Uri,Brizzi,Staff,1986-07-11,40000
423399,Gina,Falck,Staff,1986-06-21,40000
232878,Xinyu,Peroz,Staff,1992-08-04,40845
28074,Shmuel,Syrotiuk,Staff,1987-01-15,73538
207532,Lidong,Jeansoulin,Staff,1995-01-25,79260
83829,Cristinel,Zielinski,Staff,1986-03-15,80200
12755,Rildo,Rodite,Staff,1987-03-18,40196
37219,Akhilish,Granlund,Staff,1985-10-12,70851
12790,Gunilla,Perl,Staff,1995-08-08,87760
83845,Franziska,Chleq,Staff,1988-02-26,40000
12795,Masoud,Fordan,Staff,1988-06-23,56969
217105,Khedija,Soloway,Staff,1991-01-04,56232
12803,Gad,Boissier,Staff,1985-03-16,91789
12815,Sushant,Junot,Staff,1985-02-27,65073
217078,Parviz,Huhdanpaa,Staff,1997-06-08,45432
85371,Suebskul,Lanphier,Staff,1990-08-29,82701
228655,Jiong,Blokdijk,Staff,1996-05-05,71596
12872,Marl,Schmittgen,Staff,1986-09-09,56040
83850,Mooi,Bugaenko,Staff,1986-04-17,57218
85242,Kirk,Ernst,Staff,1999-09-01,40000
12888,Martien,Erni,Staff,1986-05-07,41673
96969,Chinhyun,Fraisse,Staff,1985-06-22,69849
83856,Udi,Ernst,Staff,1989-06-04,49670
34550,Szabolcs,Borstler,Staff,1985-11-03,100936
203849,Aleksander,Melichar,Staff,1999-01-08,65732
45251,Billur,Brandsma,Staff,1987-05-08,80647
12974,Gift,Frolund,Staff,1986-10-24,93034
203856,Angel,Hiroyama,Staff,1994-02-16,40000
85241,Martijn,Falck,Staff,1988-08-22,43955
419903,Conor,Merro,Staff,1997-08-08,88045
83875,Neelam,Herber,Staff,1987-09-17,43704
13049,Fan,Naudin,Staff,1985-10-06,60266
37186,Maha,Feinberg,Staff,1988-12-29,40527
13113,Kwun,Landherr,Staff,1993-01-16,66941
269102,Kyoichi,Spinelli,Staff,1986-01-18,58051
28027,Kagan,Wallrath,Staff,1988-06-28,43739
83905,Alejandra,Savasere,Staff,1987-05-13,40000
13170,Cheong,Bernardeschi,Staff,1993-01-09,49012
269117,Pranav,Basart,Staff,1997-02-22,60009
203953,Lucian,Pokrovskii,Staff,1986-05-05,72418
85217,Qiwen,Casley,Staff,1985-11-18,70157
13173,Arve,Horswill,Staff,1987-09-24,46354
18809,Laurentiu,Munoz,Staff,1995-10-11,63500
13179,Moty,Janocha,Staff,1999-02-19,90233
45217,Marsal,Pena,Staff,1995-07-29,40000
13186,Kyoichi,Barbanera,Staff,1986-04-29,93138
269127,Poorav,Ishibashi,Staff,1992-04-01,69865
13210,Jianhua,Klassen,Staff,1997-07-27,83961
299709,Jinxi,Marrevee,Staff,2000-01-20,78346
13213,Hein,Billawala,Staff,1988-08-30,61131
224498,Mary,Khalil,Staff,1986-05-13,89315
13221,Premsyl,Famili,Staff,1987-02-27,47724
216959,Shimshon,Reistad,Staff,1992-06-13,54603
13238,Ebru,Foote,Staff,1993-10-10,40000
45193,Reinhard,Lubachevsky,Staff,1986-11-11,63949
269157,Leaf,Asrin,Staff,1993-07-20,84354
85215,Along,Detkin,Staff,1988-08-02,67739
236451,Taegyun,Mahmud,Staff,1996-01-16,40000
13299,Guiseppe,Butner,Staff,1997-03-08,40000
299732,Mang,Sidhu,Staff,1994-08-19,40000
221287,Chandrasekaran,Orsini,Staff,1997-10-29,51589
85204,Moni,Silva,Staff,1993-12-27,106160
13341,Bodh,Doering,Staff,1986-03-11,40000
13368,Kiyokazu,Klassen,Staff,1997-09-30,52872
45138,Miomir,Karcich,Staff,1987-08-26,75142
83984,Mingsen,Pluym,Staff,1998-05-05,47696
13451,Gretta,Weiland,Staff,1986-08-23,40000
83986,Danae,Cusworth,Staff,1987-04-09,57558
85173,Stepehn,Coombs,Staff,1988-01-27,41804
203981,Alexius,Cunliffe,Staff,1986-12-12,40000
203987,Apostol,Stanfel,Staff,1988-12-20,48202
85139,Joydip,Tagansky,Staff,1990-03-18,40000
83988,Georg,Kruskal,Staff,1985-04-16,40000
97017,Shigehito,Encarnacion,Staff,1994-07-20,47498
269202,Jagoda,Rahier,Staff,1987-12-30,62982
85079,Shan,Wossner,Staff,1988-09-19,80901
204027,Alagu,Olano,Staff,1986-03-28,52685
33579,Guozhong,Eickenmeyer,Staff,1988-06-22,78586
85033,Garnet,Luke,Staff,1985-04-03,56336
13605,Dmitry,Encarnacion,Staff,1985-09-29,70404
269439,Kerryn,Billingsley,Staff,1987-11-23,45999
84042,Gita,Maraist,Staff,1988-09-15,40000
299970,Yuping,Pargaonkar,Staff,1986-07-09,86474
232890,Alair,Herath,Staff,1986-03-13,40000
85015,Lijia,Lipner,Staff,1996-01-22,68523
204029,Shaowen,Litzkow,Staff,1987-05-29,83543
13680,Denny,Speer,Staff,1996-02-05,46968
45130,Bezalel,Puppe,Staff,1986-02-01,40000
18784,Pohua,Hempstead,Staff,1985-07-31,48213
85007,Tze,Hiyoshi,Staff,1990-10-19,40000
228672,Goetz,Pulkowski,Staff,1986-12-17,47099
45099,Tua,Chiola,Staff,1988-09-03,46346
13727,Vitali,Merey,Staff,1999-10-07,50798
84994,Seongbae,Haraldson,Staff,1988-05-02,40000
84098,Shalesh,Merle,Staff,1987-03-23,69295
13768,Sedat,Lovengreen,Staff,1986-11-19,40000
13775,Arve,Maierhofer,Staff,1987-10-21,70161
203118,Aran,Lalonde,Staff,1986-05-21,40000
13786,Takushi,Berendt,Staff,1989-05-19,74494
299980,Marsal,Lovengreen,Staff,1988-05-09,44855
27955,Saeko,Hartvigsen,Staff,1990-09-22,40000
32724,Alselm,Janocha,Staff,1989-01-03,63495
84976,Eran,Perez,Staff,1985-11-29,45662
13809,Kiyotoshi,Basagni,Staff,1986-01-12,43735
45062,Aemilian,Hammerschmidt,Staff,1992-09-03,65998
225941,Alenka,Angelopoulos,Staff,1985-02-09,86425
84219,DeForest,Vuskovic,Staff,1994-07-03,83323
204055,Kauko,Stiles,Staff,1995-12-23,60936
400081,Hinrich,Kushnir,Staff,1986-12-10,56387
84931,Basem,Sommer,Staff,1987-11-17,40000
84901,Lucien,Peak,Staff,1995-10-28,81332
13916,Vidya,Wynblatt,Staff,1986-06-06,90797
44875,Goh,Reinhart,Staff,1996-04-26,73457
269587,Visit,Hedayat,Staff,1986-12-12,40000
204090,Brigham,Collette,Staff,1996-09-13,49175
221337,Ramachenga,Jiang,Staff,1988-02-05,90853
13986,Geraldo,Ramsey,Staff,1985-12-03,46099
84883,Vishv,Khalil,Staff,1996-08-06,61829
44764,Ayonca,Ghemri,Staff,1999-09-16,40000
13999,Florian,Crouzet,Staff,1995-02-25,40000
84318,Shin,Lally,Staff,1988-01-01,56043
14034,Aloys,Seghrouchni,Staff,1985-08-26,69700
97045,Hyuncheol,Isaak,Staff,1994-11-15,40000
14041,Shan,DeMori,Staff,1987-12-22,63235
84331,Ziyad,Rousseau,Staff,1999-11-10,54627
14045,Ymte,Alpin,Staff,1993-12-28,40000
14088,Mori,Leslie,Staff,1987-11-10,44821
84334,Zdislav,Emden,Staff,1985-10-29,40000
14111,Leszek,Cummings,Staff,1992-09-25,52696
216813,Atreye,Lorys,Staff,1987-11-19,40659
84340,Moriyoshi,Granlund,Staff,1992-08-15,73658
269811,Khoa,Jansch,Staff,1993-05-03,81970
34507,Eishiro,Etalle,Staff,1987-09-29,45441
84720,Akemi,Champarnaud,Staff,1991-02-07,52534
14257,Kwok,Massonet,Staff,1998-02-04,40000
269813,Chaitali,Egerstedt,Staff,1999-05-27,104331
14287,Masali,Highland,Staff,1992-06-04,45483
269817,Shigehito,Savasere,Staff,1993-03-18,52965
204091,Akeno,Brender,Staff,1987-11-04,62078
14292,Susanna,Vigier,Staff,1988-02-19,41846
44682,Souichi,Boissier,Staff,1994-06-19,82058
84693,Owen,Rikino,Staff,1985-04-23,57857
84393,Marke,Yemenis,Staff,1985-04-23,69190
14380,Shigeu,Heemskerk,Staff,1988-01-30,47819
400104,Nigel,Gewali,Staff,1985-11-27,79552
269834,Wuxu,Erde,Staff,1987-08-27,62972
84416,Satosi,Lanphier,Staff,1988-10-19,64211
413501,Visit,Hartvigsen,Staff,1994-09-30,58617
97081,Nimmagadda,Covnot,Staff,1995-09-24,54550
225615,Zhonghui,Clouatre,Staff,1997-12-21,70692
14498,Xiong,Selenyi,Staff,1988-10-17,40000
44664,Zhaofang,Luke,Staff,1987-12-14,40000
207518,Jeanna,Reinhart,Staff,1995-08-01,81445
204134,Xiaobin,Hofmeyr,Staff,1985-09-30,82203
269877,Mads,Servi,Staff,1988-11-04,74916
400136,Tsvetan,Billawala,Staff,1988-09-11,40000
44539,Kwangjo,Buchter,Staff,1985-09-12,78872
84578,Shigeaki,Chorvat,Staff,1986-10-09,40000
204157,Danel,Gomatam,Staff,1990-09-15,69648
269878,Premal,Oehlmann,Staff,1999-09-13,71295
18701,Mori,Ratnakar,Staff,1991-03-10,58282
269913,Alain,Jervis,Staff,1995-01-23,89097
204160,Szabolcs,Carrere,Staff,1985-05-27,43589
200715,Gretta,Schwabacher,Staff,1988-07-23,71476
224526,Haldun,Uehara,Staff,1988-01-09,46371
84408,Itzchak,Kruskal,Staff,1986-12-01,59996
204170,Rosalie,Marakhovsky,Staff,1985-09-25,40000
44484,Pasqua,Gelosh,Staff,1985-12-29,40000
14648,IEEE,Lorys,Staff,1986-11-16,89209
207514,Malu,Haumacher,Staff,1995-08-19,40000
84648,Piyush,Siepmann,Staff,1988-07-22,40000
84407,Chaoyi,Plessier,Staff,1993-01-17,65315
84662,Sanjeeva,Kalafatis,Staff,1992-10-03,77645
204187,Wayne,Simmel,Staff,1991-12-17,57986
14723,Constantino,Assaf,Staff,1993-06-01,40000
400157,Lenore,Cochrane,Staff,1988-07-16,58286
14724,Aron,Lemarechal,Staff,1986-09-10,66530
221427,Bouchung,Picht,Staff,1999-01-12,40000
44459,Aluzio,Panienski,Staff,1987-11-14,73162
84353,Genta,Pesch,Staff,1999-06-02,47415
14814,Odysseas,Nishimukai,Staff,1987-10-27,40000
269923,Sanjiv,Vadhan,Staff,1998-11-01,95408
204206,Nathalie,Picci,Staff,1996-01-03,52432
84320,Arve,Koyama,Staff,1997-06-08,40000
269936,Cathie,Bratsberg,Staff,1986-02-06,64378
232995,Jixiang,Billawala,Staff,1993-02-07,82110
413504,Flemming,Dayana,Staff,1992-10-22,40000
14854,Angus,Perko,Staff,1988-03-12,48875
44454,Toshimo,Besancenot,Staff,1987-05-09,79113
100867,Shridhar,Koblick,Staff,1988-08-14,51957
18679,Roded,Lambe,Staff,1990-11-28,80953
14899,Alejandro,Casley,Staff,1985-02-22,64365
37101,Jaewon,Pappas,Staff,1989-09-08,54846
84255,Ramalingam,Nations,Staff,1986-06-05,44357
44425,Yinghua,Businaro,Staff,1985-05-24,51444
204287,Rayond,Rande,Staff,1990-11-01,71074
216748,Salvador,Jervis,Staff,1987-07-29,81672
14983,Hyuckchul,Pouyioutas,Staff,1988-12-26,86754
16723,Mohd,Randt,Staff,1986-12-24,56932
84242,Tremaine,Panienski,Staff,1990-10-04,41226
15018,Ramalingam,Prenel,Staff,1993-03-11,40668
44326,Dmitri,Verspoor,Staff,1989-02-15,89279
15024,Yurii,Rullman,Staff,1999-11-21,40000
84859,Hitofumi,Schicker,Staff,1988-06-26,40000
15071,Ayonca,Couchot,Staff,1988-10-15,97484
27914,Valter,Businaro,Staff,1996-10-03,40000
84160,Jaideep,Sherertz,Staff,1995-08-16,66613
204309,Masaru,Sullins,Staff,1994-10-25,41812
400196,Susanta,Schoegge,Staff,1987-05-31,40390
84910,Kaijung,Mondadori,Staff,1991-09-18,45821
103640,Valeska,Yetto,Staff,1993-08-31,40000
84137,Genevieve,Baik,Staff,1987-10-18,40000
15105,Sudhanshu,Itzigehl,Staff,1989-11-22,75800
84916,Saddek,Jiafu,Staff,1985-06-27,86725
11555,Kotesh,Perfilyeva,Staff,1986-10-14,40000
216678,Khatoun,Laurillard,Staff,1990-09-21,40000
27888,Berna,Birta,Staff,1989-11-02,44357
14621,Souichi,Wixon,Staff,1987-01-20,66404
84095,Ziyad,Boudaillier,Staff,1988-09-29,40000
15218,Shuky,Conry,Staff,1992-08-10,44614
269987,Falguni,Crouzet,Staff,1988-02-03,54653
221599,Juyoung,Serot,Staff,1985-03-19,64036
100884,Adamantios,Rousseau,Staff,1995-12-15,44880
15243,Mountaz,Famili,Staff,1992-09-19,41015
15248,Edwin,Baar,Staff,1990-03-22,64696
84945,DeForest,Hinsberger,Staff,1987-04-30,63235
236137,Jahangir,Emmerich,Staff,1993-10-22,40000
84061,Khaled,Gopalakrishnan,Staff,1985-07-31,46453
84051,Kirk,Taubman,Staff,1999-07-11,92392
33563,Sastry,Akazan,Staff,1985-10-31,40000
15278,Adam,Rohrbach,Staff,1987-10-29,40000
15292,Miyeon,Lammel,Staff,1986-07-31,87586
37087,Claudi,Angel,Staff,1993-04-24,40991
27883,Woody,Nilsson,Staff,1991-06-18,40000
84021,Parviz,Bierbaum,Staff,1985-08-01,43890
15330,Jaroslava,Chinal,Staff,1988-05-30,53020
221634,Tze,Anido,Staff,1986-02-25,40000
44197,Geraldo,Krichel,Staff,1987-09-11,40000
14607,Suzette,Selvestrel,Staff,1994-06-26,67813
84982,Gino,Biron,Staff,1985-02-03,64278
216670,Sreenivas,Paludetto,Staff,1986-01-04,40289
27854,Yurii,Unni,Staff,1985-11-11,40000
83887,Doohun,Ciolek,Staff,1985-03-17,60749
11554,Subhash,Taubenfeld,Staff,1998-07-15,46065
15372,Nahum,Broder,Staff,1988-10-12,79245
84999,Turgut,Koblitz,Staff,1988-10-04,74432
15375,Shuho,Manders,Staff,1994-11-03,65920
270318,True,Macedo,Staff,1994-09-02,40000
15386,Genki,Sambasivam,Staff,1999-02-01,77209
85001,Uno,Leijenhorst,Staff,1992-04-10,80797
15410,Wilmer,Kushner,Staff,1989-09-13,58123
100924,Moni,Sewelson,Staff,1994-12-11,44259
85017,Falguni,Swiler,Staff,1986-07-12,98339
83873,Jaihie,Bednarek,Staff,1987-04-14,57181
15454,Hongzue,Cesareni,Staff,1986-02-27,57571
413574,Yurij,Kampfer,Staff,1990-04-30,56533
85020,Tiina,Peir,Staff,1986-03-27,66642
236187,Bokyung,Pollock,Staff,1988-03-29,45247
400241,Ortrud,Garrabrants,Staff,1987-08-09,40000
83808,Danel,Setiz,Staff,1987-01-23,63640
27801,Naraig,Danecki,Staff,1986-02-19,49614
85040,Chikako,Legleitner,Staff,1991-02-11,40000
270348,Nitsan,Rubsam,Staff,1988-12-06,40000
83792,Otmar,Nishimukai,Staff,1994-10-08,40000
15641,Jaana,Roisin,Staff,1993-04-07,56588
44186,Kendra,Vesel,Staff,1985-06-22,61738
85111,Sastry,Kavraki,Staff,1986-05-10,92172
83776,Irene,Onuegbe,Staff,1986-08-09,40000
15687,Dekang,Ambroszkiewicz,Staff,1990-02-13,62333
400242,Hairong,Prochazka,Staff,1988-07-08,67105
85146,Hironobu,Nittel,Staff,1990-07-25,45149
15715,Insup,Ibel,Staff,1999-09-21,40000
15726,Zhilian,Parascandalo,Staff,1996-08-28,70522
420135,Maia,Bala,Staff,1997-11-26,40000
228778,Yoshinari,Rettelbach,Staff,1988-08-30,73043
83747,Kristine,Schwabacher,Staff,1985-08-26,65023
204526,Vojin,Kulisch,Staff,1987-05-01,54338
85154,Moss,Narahara,Staff,1986-04-24,43248
423406,Yuuichi,Barbanera,Staff,1985-09-03,40000
83665,Horward,Knightly,Staff,1988-11-26,70808
85159,Kendra,Buescher,Staff,1993-06-06,48854
15799,Manton,Gelosh,Staff,1988-05-07,64458
216642,Kazuhiko,Mondadori,Staff,1985-08-17,60832
15809,Mingsen,Antonisse,Staff,1988-06-07,50619
85195,Jiafu,Quadeer,Staff,1986-11-12,79069
15861,Gio,Anido,Staff,1988-12-19,50890
270596,Uriel,Gien,Staff,1999-10-19,70361
83634,Danae,Randi,Staff,1985-06-24,40000
97173,Xiping,Pouyioutas,Staff,1988-08-06,40000
85201,Taiji,Berstel,Staff,1985-03-22,51524
204540,Lene,Wroclawski,Staff,1991-02-19,66456
34489,Yaghout,Krychniak,Staff,1988-10-26,40000
216602,Stamatina,Peron,Staff,1992-04-05,40000
83583,Guadalupe,Sethi,Staff,1988-01-20,40000
15912,Piyawadee,Cichocki,Staff,1988-06-07,93126
85225,Felicidad,Dulli,Staff,1997-07-28,40000
85230,Gal,Demke,Staff,1998-08-29,62272
221649,Uinam,Fiebach,Staff,1991-08-07,85683
27786,Lijia,Taubman,Staff,1987-05-12,40000
83565,Nevio,Beidas,Staff,1988-06-08,40000
15977,King,Ballarin,Staff,1994-11-03,44282
44178,Jackson,Schmezko,Staff,1985-07-06,90146
100933,Uli,Taneja,Staff,1986-03-27,74993
228791,Fumitaka,Uchoa,Staff,1994-07-16,40000
83507,Shugo,Chimia,Staff,1987-08-22,40000
14509,Danil,Aloia,Staff,1995-12-17,40000
207512,Valeska,Basagni,Staff,1991-05-15,40000
221659,Hailing,Montemayor,Staff,1999-08-03,72042
216583,Shir,Dehkordi,Staff,1994-04-19,78543
221663,Parto,Pileggi,Staff,1985-05-06,40000
83476,Steve,Porenta,Staff,1989-10-22,42521
27772,Shahaf,Salvesen,Staff,1987-07-04,78337
83337,Shuichi,Schrift,Staff,1999-01-10,47609
413603,Vincent,Ohori,Staff,1988-01-04,40000
37068,Xiaoqiang,Delgrande,Staff,1988-03-20,67150
16126,Tse,Crabtree,Staff,1997-10-10,68863
83244,Constantine,Hiroyama,Staff,1986-09-18,40000
83169,Tsz,Buescher,Staff,1987-01-28,49865
400302,Bezalel,Redmiles,Staff,1991-02-01,75341
27756,Stevo,Suwa,Staff,1993-01-28,67919
83168,Yechiam,Danner,Staff,1987-07-08,40000
85344,Owen,Dayana,Staff,1991-01-20,50544
16234,Jacopo,Basart,Staff,1986-05-14,40000
200714,JoAnne,Sudbeck,Staff,1985-06-29,42644
27739,Youssef,Piancastelli,Staff,1997-08-13,65487
270732,Ghassan,Itzigehl,Staff,1993-10-07,40000
85353,Kien,Tasistro,Staff,1988-08-02,40000
